city,osm_id,building_type,name,lat,lon,levels,material,roof_material,scraped_at
Nabeul,931733186,yes,,36.4636635,10.7465686,,,,2026-02-15T13:33:55.699527
Nabeul,931733187,yes,,36.4637752,10.7465247,,,,2026-02-15T13:33:55.699527
Nabeul,931733188,yes,,36.4638504,10.7464638,,,,2026-02-15T13:33:55.699527
Nabeul,931733189,yes,,36.4639192,10.7464431,,,,2026-02-15T13:33:55.699527
Nabeul,931733190,yes,,36.4640001,10.7463906,,,,2026-02-15T13:33:55.699527
Nabeul,931733191,yes,,36.4642164,10.7467612,,,,2026-02-15T13:33:55.699527
Nabeul,931733192,yes,,36.4643518,10.7472417,,,,2026-02-15T13:33:55.699527
Nabeul,931733193,yes,,36.4644173,10.7474245,,,,2026-02-15T13:33:55.699527
Nabeul,931733194,yes,,36.4644294,10.7470206,,,,2026-02-15T13:33:55.699527
Nabeul,931733195,yes,,36.4644746,10.7471656,,,,2026-02-15T13:33:55.699527
Nabeul,931733196,yes,,36.4645426,10.7473582,,,,2026-02-15T13:33:55.699527
Nabeul,931733685,yes,,36.4639927,10.7468977,,,,2026-02-15T13:33:55.699527
Nabeul,931733686,yes,,36.4638817,10.7469727,,,,2026-02-15T13:33:55.699527
Nabeul,931733687,yes,,36.4637964,10.7470999,,,,2026-02-15T13:33:55.699527
Nabeul,931733688,yes,,36.4636898,10.7471018,,,,2026-02-15T13:33:55.699527
Nabeul,931733689,yes,,36.4637243,10.7471842,,,,2026-02-15T13:33:55.699527
Nabeul,931734699,yes,,36.4637125,10.7457288,,,,2026-02-15T13:33:55.699527
Nabeul,931734700,yes,,36.4637607,10.7458726,,,,2026-02-15T13:33:55.699527
Nabeul,931734701,yes,,36.4638538,10.7457039,,,,2026-02-15T13:33:55.699527
Nabeul,931734702,yes,,36.463512,10.745705,,,,2026-02-15T13:33:55.699527
Nabeul,931734703,yes,,36.4634258,10.7455829,,,,2026-02-15T13:33:55.699527
Nabeul,931734704,yes,,36.4634799,10.7454838,,,,2026-02-15T13:33:55.699527
Nabeul,931734705,yes,,36.4635394,10.7455917,,,,2026-02-15T13:33:55.699527
Nabeul,931734706,yes,,36.4634941,10.7453689,,,,2026-02-15T13:33:55.699527
Nabeul,931734707,yes,,36.4636261,10.7455306,,,,2026-02-15T13:33:55.699527
Nabeul,931734708,yes,,36.4635901,10.7453572,,,,2026-02-15T13:33:55.699527
Nabeul,931734709,yes,,36.4636921,10.7452854,,,,2026-02-15T13:33:55.699527
Nabeul,931734710,yes,,36.4637519,10.7454421,,,,2026-02-15T13:33:55.699527
Nabeul,931735312,yes,,36.4633794,10.7463599,,,,2026-02-15T13:33:55.699527
Nabeul,931735313,yes,,36.4634254,10.7465047,,,,2026-02-15T13:33:55.699527
Nabeul,931735314,yes,,36.4635346,10.7464356,,,,2026-02-15T13:33:55.699527
Nabeul,931735315,yes,,36.4638029,10.7462973,,,,2026-02-15T13:33:55.699527
Nabeul,931735316,yes,,36.4636554,10.7463593,,,,2026-02-15T13:33:55.699527
Nabeul,931735318,yes,,36.463494,10.745845,,,,2026-02-15T13:33:55.699527
Nabeul,931735319,yes,,36.4636143,10.7457987,,,,2026-02-15T13:33:55.699527
Nabeul,931735320,yes,,36.4633714,10.7458827,,,,2026-02-15T13:33:55.699527
Nabeul,931735321,yes,,36.4632583,10.7460297,,,,2026-02-15T13:33:55.699527
Nabeul,931735322,yes,,36.4632006,10.7459122,,,,2026-02-15T13:33:55.699527
Nabeul,931735323,yes,,36.4631016,10.7457705,,,,2026-02-15T13:33:55.699527
Nabeul,931735324,yes,,36.4632978,10.745654,,,,2026-02-15T13:33:55.699527
Nabeul,931735325,yes,,36.4632098,10.7457386,,,,2026-02-15T13:33:55.699527
Nabeul,931736010,yes,,36.4636592,10.7459694,,,,2026-02-15T13:33:55.699527
Nabeul,931736011,yes,,36.4637422,10.7461485,,,,2026-02-15T13:33:55.699527
Nabeul,931736076,yes,,36.4638832,10.7459939,,,,2026-02-15T13:33:55.699527
Nabeul,931736077,yes,,36.4639234,10.7460917,,,,2026-02-15T13:33:55.699527
Nabeul,931736078,yes,,36.463965,10.7461932,,,,2026-02-15T13:33:55.699527
Nabeul,931736079,yes,,36.4640607,10.7461326,,,,2026-02-15T13:33:55.699527
Nabeul,931736080,yes,,36.4639986,10.7459814,,,,2026-02-15T13:33:55.699527
Nabeul,931736081,yes,,36.4633236,10.7462206,,,,2026-02-15T13:33:55.699527
Nabeul,931736082,yes,,36.4634852,10.7462114,,,,2026-02-15T13:33:55.699527
Nabeul,931736083,yes,,36.463583,10.7461304,,,,2026-02-15T13:33:55.699527
Nabeul,932414652,yes,,36.4639167,10.7447681,,,,2026-02-15T13:33:55.699527
Nabeul,932415734,yes,,36.4632116,10.7454954,,,,2026-02-15T13:33:55.699527
Nabeul,932415735,yes,,36.463163,10.7454148,,,,2026-02-15T13:33:55.699527
Nabeul,932415736,yes,,36.4633783,10.7453826,,,,2026-02-15T13:33:55.699527
Nabeul,932415737,yes,,36.4633288,10.7454238,,,,2026-02-15T13:33:55.699527
Nabeul,932415738,yes,,36.4633021,10.7453037,,,,2026-02-15T13:33:55.699527
Nabeul,932415739,yes,,36.4634051,10.7452633,,,,2026-02-15T13:33:55.699527
Nabeul,932415740,yes,,36.4630122,10.7453128,,,,2026-02-15T13:33:55.699527
Nabeul,932415741,yes,,36.4629556,10.7453743,,,,2026-02-15T13:33:55.699527
Nabeul,932415742,yes,,36.463098,10.7452521,,,,2026-02-15T13:33:55.699527
Nabeul,932415743,yes,,36.463247,10.7450935,,,,2026-02-15T13:33:55.699527
Nabeul,932415744,yes,,36.4634132,10.74514,,,,2026-02-15T13:33:55.699527
Nabeul,932415745,yes,,36.463482,10.7450698,,,,2026-02-15T13:33:55.699527
Nabeul,932415746,yes,,36.4635154,10.7451734,,,,2026-02-15T13:33:55.699527
Nabeul,932415747,yes,,36.4633857,10.7449548,,,,2026-02-15T13:33:55.699527
Nabeul,932415748,yes,,36.4635014,10.744862,,,,2026-02-15T13:33:55.699527
Nabeul,932415749,yes,,36.4635656,10.7449915,,,,2026-02-15T13:33:55.699527
Nabeul,932415750,yes,,36.4636199,10.7450876,,,,2026-02-15T13:33:55.699527
Nabeul,932417285,yes,,36.4630276,10.7455526,,,,2026-02-15T13:33:55.699527
Nabeul,932417286,yes,,36.4631238,10.7455158,,,,2026-02-15T13:33:55.699527
Nabeul,932430337,yes,,36.4628137,10.7458857,,,,2026-02-15T13:33:55.699527
Nabeul,932430338,yes,,36.4629141,10.745828,,,,2026-02-15T13:33:55.699527
Nabeul,932430339,yes,,36.4629332,10.7459831,,,,2026-02-15T13:33:55.699527
Nabeul,932430340,yes,,36.4629857,10.7461104,,,,2026-02-15T13:33:55.699527
Nabeul,932430341,yes,,36.4630362,10.7462328,,,,2026-02-15T13:33:55.699527
Nabeul,932430342,yes,,36.4630871,10.7463563,,,,2026-02-15T13:33:55.699527
Nabeul,932430343,yes,,36.4631466,10.7465009,,,,2026-02-15T13:33:55.699527
Nabeul,932430344,yes,,36.4632303,10.7467048,,,,2026-02-15T13:33:55.699527
Nabeul,932430345,yes,,36.4633141,10.7469068,,,,2026-02-15T13:33:55.699527
Nabeul,932430346,yes,,36.4631265,10.747032,,,,2026-02-15T13:33:55.699527
Nabeul,932430794,yes,,36.4622482,10.7457947,,,,2026-02-15T13:33:55.699527
Nabeul,932430795,yes,,36.4623418,10.7457216,,,,2026-02-15T13:33:55.699527
Nabeul,932430796,yes,,36.4624358,10.7456494,,,,2026-02-15T13:33:55.699527
Nabeul,932430797,yes,,36.4625431,10.7455664,,,,2026-02-15T13:33:55.699527
Nabeul,932430798,yes,,36.4624613,10.745836,,,,2026-02-15T13:33:55.699527
Nabeul,932430799,yes,,36.4625285,10.7459882,,,,2026-02-15T13:33:55.699527
Nabeul,932430800,yes,,36.4626025,10.7457389,,,,2026-02-15T13:33:55.699527
Nabeul,932430801,yes,,36.4626684,10.7458975,,,,2026-02-15T13:33:55.699527
Nabeul,932430802,yes,,36.4627297,10.7460407,,,,2026-02-15T13:33:55.699527
Nabeul,932430803,yes,,36.4627912,10.7461845,,,,2026-02-15T13:33:55.699527
Nabeul,932430804,yes,,36.4628481,10.7463819,,,,2026-02-15T13:33:55.699527
Nabeul,932430805,yes,,36.4629178,10.7465445,,,,2026-02-15T13:33:55.699527
Nabeul,932430806,yes,,36.462991,10.7467155,,,,2026-02-15T13:33:55.699527
Nabeul,932430807,yes,,36.4630665,10.746892,,,,2026-02-15T13:33:55.699527
Nabeul,932865621,yes,,36.4616507,10.7462827,,,,2026-02-15T13:33:55.699527
Nabeul,932865622,yes,,36.4617668,10.7461925,,,,2026-02-15T13:33:55.699527
Nabeul,932865623,yes,,36.4619228,10.746071,,,,2026-02-15T13:33:55.699527
Nabeul,932865624,yes,,36.4620789,10.7459485,,,,2026-02-15T13:33:55.699527
Nabeul,932865625,yes,,36.4621659,10.7458807,,,,2026-02-15T13:33:55.699527
Nabeul,932865626,yes,,36.4623434,10.7459234,,,,2026-02-15T13:33:55.699527
Nabeul,932867092,yes,,36.4619077,10.7463276,,,,2026-02-15T13:33:55.699527
Nabeul,932867093,yes,,36.4617581,10.7464377,,,,2026-02-15T13:33:55.699527
Nabeul,932867094,yes,,36.4618029,10.746653,,,,2026-02-15T13:33:55.699527
Nabeul,932867095,yes,,36.4619487,10.7465355,,,,2026-02-15T13:33:55.699527
Nabeul,932867096,yes,,36.4620669,10.7463376,,,,2026-02-15T13:33:55.699527
Nabeul,932867097,yes,,36.4621932,10.7462404,,,,2026-02-15T13:33:55.699527
Nabeul,932867098,yes,,36.4623324,10.7462007,,,,2026-02-15T13:33:55.699527
Nabeul,932867099,yes,,36.4624381,10.7461223,,,,2026-02-15T13:33:55.699527
Nabeul,932868236,yes,,36.4619891,10.7469305,,,,2026-02-15T13:33:55.699527
Nabeul,932868237,yes,,36.4621276,10.7469149,,,,2026-02-15T13:33:55.699527
Nabeul,932868238,yes,,36.4620758,10.7467944,,,,2026-02-15T13:33:55.699527
Nabeul,932868239,yes,,36.4621914,10.7467046,,,,2026-02-15T13:33:55.699527
Nabeul,932868240,yes,,36.4623154,10.7466113,,,,2026-02-15T13:33:55.699527
Nabeul,932868241,yes,,36.4624432,10.7465152,,,,2026-02-15T13:33:55.699527
Nabeul,932868242,yes,,36.4625659,10.7464373,,,,2026-02-15T13:33:55.699527
Nabeul,932868243,yes,,36.4627632,10.7468399,,,,2026-02-15T13:33:55.699527
Nabeul,932868244,yes,,36.4627095,10.746729,,,,2026-02-15T13:33:55.699527
Nabeul,932868245,yes,,36.462644,10.7465902,,,,2026-02-15T13:33:55.699527
Nabeul,932869870,yes,,36.4623123,10.7470598,,,,2026-02-15T13:33:55.699527
Nabeul,932869871,yes,,36.4621507,10.7470889,,,,2026-02-15T13:33:55.699527
Nabeul,932869872,yes,,36.4620581,10.747147,,,,2026-02-15T13:33:55.699527
Nabeul,932869873,yes,,36.461835,10.7470306,,,,2026-02-15T13:33:55.699527
Nabeul,932870850,yes,,36.4628912,10.7471963,,,,2026-02-15T13:33:55.699527
Nabeul,932870851,yes,,36.4628182,10.7470576,,,,2026-02-15T13:33:55.699527
Nabeul,932870852,yes,,36.4626665,10.747122,,,,2026-02-15T13:33:55.699527
Nabeul,932870853,yes,,36.462255,10.7468271,,,,2026-02-15T13:33:55.699527
Nabeul,932870854,yes,,36.4624469,10.7468807,,,,2026-02-15T13:33:55.699527
Nabeul,932870855,yes,,36.4625726,10.7467852,,,,2026-02-15T13:33:55.699527
Nabeul,934488356,yes,,36.4608766,10.7469019,,,,2026-02-15T13:33:55.699527
Nabeul,934488357,yes,,36.4609941,10.7468072,,,,2026-02-15T13:33:55.699527
Nabeul,934488358,yes,,36.4611644,10.7466526,,,,2026-02-15T13:33:55.699527
Nabeul,934488359,yes,,36.4614008,10.7468406,,,,2026-02-15T13:33:55.699527
Nabeul,934488360,yes,,36.4612622,10.7469385,,,,2026-02-15T13:33:55.699527
Nabeul,934488361,yes,,36.4612022,10.746807,,,,2026-02-15T13:33:55.699527
Nabeul,934488362,yes,,36.4613409,10.7467092,,,,2026-02-15T13:33:55.699527
Nabeul,934488363,yes,,36.4614287,10.7465541,,,,2026-02-15T13:33:55.699527
Nabeul,934488364,yes,,36.4614817,10.7463964,,,,2026-02-15T13:33:55.699527
Nabeul,934488365,yes,,36.4615447,10.7465345,,,,2026-02-15T13:33:55.699527
Nabeul,934488366,yes,,36.4615809,10.7467135,,,,2026-02-15T13:33:55.699527
Nabeul,934488421,yes,,36.4615539,10.747087,,,,2026-02-15T13:33:55.699527
Nabeul,934488422,yes,,36.4616523,10.7468791,,,,2026-02-15T13:33:55.699527
Nabeul,934488423,yes,,36.4615297,10.7469709,,,,2026-02-15T13:33:55.699527
Nabeul,934488424,yes,,36.4614062,10.747047,,,,2026-02-15T13:33:55.699527
Nabeul,934488576,yes,,36.4589104,10.7466502,,,,2026-02-15T13:33:55.699527
Nabeul,934488577,yes,,36.4587823,10.7462042,,,,2026-02-15T13:33:55.699527
Nabeul,934488578,yes,,36.4588311,10.7464294,,,,2026-02-15T13:33:55.699527
Nabeul,934488579,yes,,36.4591777,10.7464122,,,,2026-02-15T13:33:55.699527
Nabeul,935375225,yes,,36.4585073,10.7447693,,,,2026-02-15T13:33:55.699527
Nabeul,935375226,yes,,36.4585561,10.7451259,,,,2026-02-15T13:33:55.699527
Nabeul,935375227,yes,,36.4585409,10.7454548,,,,2026-02-15T13:33:55.699527
Nabeul,935375228,yes,,36.4585917,10.7456676,,,,2026-02-15T13:33:55.699527
Nabeul,935375229,yes,,36.4586422,10.7458823,,,,2026-02-15T13:33:55.699527
Nabeul,935375230,yes,,36.4587158,10.7460758,,,,2026-02-15T13:33:55.699527
Nabeul,935375231,yes,,36.4587775,10.745814,,,,2026-02-15T13:33:55.699527
Nabeul,935375232,yes,,36.4587668,10.7456321,,,,2026-02-15T13:33:55.699527
Nabeul,935375233,yes,,36.4586994,10.7450816,,,,2026-02-15T13:33:55.699527
Nabeul,935375234,yes,,36.4588013,10.7453431,,,,2026-02-15T13:33:55.699527
Nabeul,935375235,yes,,36.458907,10.745488,,,,2026-02-15T13:33:55.699527
Nabeul,935375236,yes,,36.4590075,10.7457118,,,,2026-02-15T13:33:55.699527
Nabeul,935376140,yes,,36.4592813,10.744544,,,,2026-02-15T13:33:55.699527
Nabeul,935376141,yes,,36.4589934,10.7451229,,,,2026-02-15T13:33:55.699527
Nabeul,935376142,yes,,36.4584616,10.7444753,,,,2026-02-15T13:33:55.699527
Nabeul,936130156,yes,,36.4587981,10.7441625,,,,2026-02-15T13:33:55.699527
Nabeul,936130157,yes,,36.4588709,10.7442582,,,,2026-02-15T13:33:55.699527
Nabeul,936130158,yes,,36.4590045,10.7442623,,,,2026-02-15T13:33:55.699527
Nabeul,936130159,yes,,36.4591131,10.7441856,,,,2026-02-15T13:33:55.699527
Nabeul,936130160,yes,,36.4588513,10.7444409,,,,2026-02-15T13:33:55.699527
Nabeul,936130161,yes,,36.4586981,10.7445473,,,,2026-02-15T13:33:55.699527
Nabeul,936130162,yes,,36.4586522,10.744445,,,,2026-02-15T13:33:55.699527
Nabeul,936130163,yes,,36.4585995,10.7443278,,,,2026-02-15T13:33:55.699527
Nabeul,936130164,yes,,36.4586479,10.7439077,,,,2026-02-15T13:33:55.699527
Nabeul,936130165,yes,,36.4585582,10.7437627,,,,2026-02-15T13:33:55.699527
Nabeul,936130166,yes,,36.4584352,10.7439272,,,,2026-02-15T13:33:55.699527
Nabeul,936131232,yes,,36.4594051,10.7438277,,,,2026-02-15T13:33:55.699527
Nabeul,936131233,yes,,36.4594531,10.7439606,,,,2026-02-15T13:33:55.699527
Nabeul,936131234,yes,,36.4592965,10.7439378,,,,2026-02-15T13:33:55.699527
Nabeul,936131235,yes,,36.4592183,10.7439959,,,,2026-02-15T13:33:55.699527
Nabeul,936131236,yes,,36.4593563,10.7440917,,,,2026-02-15T13:33:55.699527
Nabeul,936131237,yes,,36.4592863,10.7441491,,,,2026-02-15T13:33:55.699527
Nabeul,936131238,yes,,36.4596213,10.7443849,,,,2026-02-15T13:33:55.699527
Nabeul,936131239,yes,,36.4596937,10.744499,,,,2026-02-15T13:33:55.699527
Nabeul,936131240,yes,,36.4598224,10.744497,,,,2026-02-15T13:33:55.699527
Nabeul,936131241,yes,,36.4597004,10.7442836,,,,2026-02-15T13:33:55.699527
Nabeul,936131242,yes,,36.4596077,10.7441565,,,,2026-02-15T13:33:55.699527
Nabeul,936131243,yes,,36.4595121,10.7442936,,,,2026-02-15T13:33:55.699527
Nabeul,936131244,yes,,36.4594225,10.7443482,,,,2026-02-15T13:33:55.699527
Nabeul,936131245,yes,,36.4594885,10.7444843,,,,2026-02-15T13:33:55.699527
Nabeul,936131246,yes,,36.4595688,10.7445926,,,,2026-02-15T13:33:55.699527
Nabeul,936131247,yes,,36.4597518,10.7446189,,,,2026-02-15T13:33:55.699527
Nabeul,936131248,yes,,36.459677,10.7446748,,,,2026-02-15T13:33:55.699527
Nabeul,936131249,yes,,36.459604,10.7447295,,,,2026-02-15T13:33:55.699527
Nabeul,936131770,yes,,36.4591258,10.7433241,,,,2026-02-15T13:33:55.699527
Nabeul,936131771,yes,,36.459181,10.7434356,,,,2026-02-15T13:33:55.699527
Nabeul,936131772,yes,,36.45924,10.743557,,,,2026-02-15T13:33:55.699527
Nabeul,936131773,yes,,36.4593045,10.7436901,,,,2026-02-15T13:33:55.699527
Nabeul,936131774,yes,,36.4589935,10.7434063,,,,2026-02-15T13:33:55.699527
Nabeul,936131775,yes,,36.45906,10.7435232,,,,2026-02-15T13:33:55.699527
Nabeul,936131776,yes,,36.4591197,10.7436462,,,,2026-02-15T13:33:55.699527
Nabeul,936131777,yes,,36.4591837,10.7437782,,,,2026-02-15T13:33:55.699527
Nabeul,936136136,yes,,36.459996,10.7441713,,,,2026-02-15T13:33:55.699527
Nabeul,936136137,yes,,36.4601043,10.7441153,,,,2026-02-15T13:33:55.699527
Nabeul,936136138,yes,,36.4600589,10.7440138,,,,2026-02-15T13:33:55.699527
Nabeul,936136139,yes,,36.4600173,10.7439287,,,,2026-02-15T13:33:55.699527
Nabeul,936136140,yes,,36.4598156,10.7441268,,,,2026-02-15T13:33:55.699527
Nabeul,936136141,yes,,36.4599139,10.7442778,,,,2026-02-15T13:33:55.699527
Nabeul,936136142,yes,,36.460088,10.7443462,,,,2026-02-15T13:33:55.699527
Nabeul,936136143,yes,,36.4600111,10.7444203,,,,2026-02-15T13:33:55.699527
Nabeul,936136231,yes,,36.4598488,10.74354,,,,2026-02-15T13:33:55.699527
Nabeul,936136232,yes,,36.4598633,10.7436794,,,,2026-02-15T13:33:55.699527
Nabeul,936136233,yes,,36.4600091,10.743619,,,,2026-02-15T13:33:55.699527
Nabeul,936136234,yes,,36.4599821,10.7434885,,,,2026-02-15T13:33:55.699527
Nabeul,936136235,yes,,36.4599379,10.7433978,,,,2026-02-15T13:33:55.699527
Nabeul,936136236,yes,,36.4599027,10.7438305,,,,2026-02-15T13:33:55.699527
Nabeul,936136237,yes,,36.4597249,10.7438885,,,,2026-02-15T13:33:55.699527
Nabeul,936136350,yes,,36.4581253,10.7431731,,,,2026-02-15T13:33:55.699527
Nabeul,936136351,yes,,36.4581829,10.7433113,,,,2026-02-15T13:33:55.699527
Nabeul,936136352,yes,,36.4582585,10.7434918,,,,2026-02-15T13:33:55.699527
Nabeul,936136353,yes,,36.4583188,10.7436387,,,,2026-02-15T13:33:55.699527
Nabeul,936136354,yes,,36.4582496,10.7430817,,,,2026-02-15T13:33:55.699527
Nabeul,936136355,yes,,36.4583115,10.7432172,,,,2026-02-15T13:33:55.699527
Nabeul,936136356,yes,,36.4583708,10.7433469,,,,2026-02-15T13:33:55.699527
Nabeul,936136357,yes,,36.4584171,10.7434481,,,,2026-02-15T13:33:55.699527
Nabeul,936136358,yes,,36.4584582,10.7435383,,,,2026-02-15T13:33:55.699527
Nabeul,936137961,yes,,36.4590288,10.7431203,,,,2026-02-15T13:33:55.699527
Nabeul,936137962,yes,,36.4588899,10.7429453,,,,2026-02-15T13:33:55.699527
Nabeul,936137963,yes,,36.4588369,10.7428224,,,,2026-02-15T13:33:55.699527
Nabeul,936137964,yes,,36.4586454,10.742997,,,,2026-02-15T13:33:55.699527
Nabeul,936137965,yes,,36.4585278,10.7430752,,,,2026-02-15T13:33:55.699527
Nabeul,936137966,yes,,36.4588381,10.7432053,,,,2026-02-15T13:33:55.699527
Nabeul,936137967,yes,,36.4587377,10.7432721,,,,2026-02-15T13:33:55.699527
Nabeul,936137968,yes,,36.4586238,10.743298,,,,2026-02-15T13:33:55.699527
Nabeul,936138772,yes,,36.4594156,10.7434629,,,,2026-02-15T13:33:55.699527
Nabeul,936138773,yes,,36.4595452,10.7433581,,,,2026-02-15T13:33:55.699527
Nabeul,936138774,yes,,36.4596564,10.7432635,,,,2026-02-15T13:33:55.699527
Nabeul,936138775,yes,,36.4595537,10.7430074,,,,2026-02-15T13:33:55.699527
Nabeul,936138776,yes,,36.4596379,10.7429347,,,,2026-02-15T13:33:55.699527
Nabeul,936138777,yes,,36.4597868,10.7432284,,,,2026-02-15T13:33:55.699527
Nabeul,937851659,yes,,36.4694251,10.7372596,,,,2026-02-15T13:33:55.699527
Nabeul,937851660,yes,,36.4695083,10.7374631,,,,2026-02-15T13:33:55.699527
Nabeul,937851661,yes,,36.4693296,10.7375693,,,,2026-02-15T13:33:55.699527
Nabeul,937851894,yes,,36.4687694,10.7365236,,,,2026-02-15T13:33:55.699527
Nabeul,937851895,yes,,36.4688074,10.7366168,,,,2026-02-15T13:33:55.699527
Nabeul,937851896,yes,,36.4688384,10.7366924,,,,2026-02-15T13:33:55.699527
Nabeul,937851897,yes,,36.4688902,10.7367877,,,,2026-02-15T13:33:55.699527
Nabeul,937851898,yes,,36.4688661,10.7364914,,,,2026-02-15T13:33:55.699527
Nabeul,937851899,yes,,36.468949,10.7364681,,,,2026-02-15T13:33:55.699527
Nabeul,937851900,yes,,36.4690309,10.7366561,,,,2026-02-15T13:33:55.699527
Nabeul,937851901,yes,,36.4691101,10.7366029,,,,2026-02-15T13:33:55.699527
Nabeul,937851902,yes,,36.4691578,10.7368546,,,,2026-02-15T13:33:55.699527
Nabeul,937851903,yes,,36.4689455,10.7369607,,,,2026-02-15T13:33:55.699527
Nabeul,937851904,yes,,36.4689838,10.7370567,,,,2026-02-15T13:33:55.699527
Nabeul,937851905,yes,,36.4690195,10.7372089,,,,2026-02-15T13:33:55.699527
Nabeul,937852055,yes,,36.4694131,10.7358768,,,,2026-02-15T13:33:55.699527
Nabeul,937852056,yes,,36.46946,10.7360174,,,,2026-02-15T13:33:55.699527
Nabeul,937852057,yes,,36.4694919,10.7361746,,,,2026-02-15T13:33:55.699527
Nabeul,937852058,yes,,36.4695236,10.7363244,,,,2026-02-15T13:33:55.699527
Nabeul,937852318,yes,,36.4691029,10.7360088,,,,2026-02-15T13:33:55.699527
Nabeul,937852319,yes,,36.4691931,10.7359723,,,,2026-02-15T13:33:55.699527
Nabeul,937852320,yes,,36.4693501,10.7361369,,,,2026-02-15T13:33:55.699527
Nabeul,937852321,yes,,36.4693271,10.7360553,,,,2026-02-15T13:33:55.699527
Nabeul,937852322,yes,,36.4692918,10.7359295,,,,2026-02-15T13:33:55.699527
Nabeul,937852533,yes,,36.4686969,10.736095,,,,2026-02-15T13:33:55.699527
Nabeul,937852534,yes,,36.4687298,10.7361748,,,,2026-02-15T13:33:55.699527
Nabeul,937852535,yes,,36.4687688,10.7362695,,,,2026-02-15T13:33:55.699527
Nabeul,937852536,yes,,36.4689897,10.7361975,,,,2026-02-15T13:33:55.699527
Nabeul,937852537,yes,,36.4689617,10.7361323,,,,2026-02-15T13:33:55.699527
Nabeul,937852538,yes,,36.4689342,10.7360685,,,,2026-02-15T13:33:55.699527
Nabeul,937852539,yes,,36.4688672,10.7359826,,,,2026-02-15T13:33:55.699527
Nabeul,937852540,yes,,36.4687934,10.7360023,,,,2026-02-15T13:33:55.699527
Nabeul,937852541,yes,,36.4688349,10.7360986,,,,2026-02-15T13:33:55.699527
Nabeul,937852542,yes,,36.4688893,10.7361953,,,,2026-02-15T13:33:55.699527
Nabeul,937852570,yes,,36.4681682,10.7371073,,,,2026-02-15T13:33:55.699527
Nabeul,937852571,yes,,36.4683792,10.7369651,,,,2026-02-15T13:33:55.699527
Nabeul,937852879,yes,,36.4688221,10.7376616,,,,2026-02-15T13:33:55.699527
Nabeul,937852880,yes,,36.4688648,10.7377747,,,,2026-02-15T13:33:55.699527
Nabeul,937852881,yes,,36.4688964,10.7378916,,,,2026-02-15T13:33:55.699527
Nabeul,937852882,yes,,36.4689429,10.7380148,,,,2026-02-15T13:33:55.699527
Nabeul,937852883,yes,,36.4689859,10.7381288,,,,2026-02-15T13:33:55.699527
Nabeul,937852884,yes,,36.4686729,10.737749,,,,2026-02-15T13:33:55.699527
Nabeul,937852885,yes,,36.4687136,10.7379382,,,,2026-02-15T13:33:55.699527
Nabeul,937852886,yes,,36.4687853,10.73811,,,,2026-02-15T13:33:55.699527
Nabeul,937852887,yes,,36.4688317,10.7382221,,,,2026-02-15T13:33:55.699527
Nabeul,937852888,yes,,36.4688769,10.7383321,,,,2026-02-15T13:33:55.699527
Nabeul,937852889,yes,,36.4689539,10.7384271,,,,2026-02-15T13:33:55.699527
Nabeul,938119491,yes,,36.4683105,10.7380053,,,,2026-02-15T13:33:55.699527
Nabeul,938119492,yes,,36.4683889,10.738155,,,,2026-02-15T13:33:55.699527
Nabeul,938119493,yes,,36.4685332,10.7384414,,,,2026-02-15T13:33:55.699527
Nabeul,938119494,yes,,36.4684571,10.7382896,,,,2026-02-15T13:33:55.699527
Nabeul,938119495,yes,,36.4686203,10.7385648,,,,2026-02-15T13:33:55.699527
Nabeul,938119496,yes,,36.4686772,10.7386408,,,,2026-02-15T13:33:55.699527
Nabeul,938119851,yes,,36.4684939,10.7379129,,,,2026-02-15T13:33:55.699527
Nabeul,938119852,yes,,36.4685497,10.738078,,,,2026-02-15T13:33:55.699527
Nabeul,938119853,yes,,36.4685969,10.7381813,,,,2026-02-15T13:33:55.699527
Nabeul,938119854,yes,,36.4688074,10.7385355,,,,2026-02-15T13:33:55.699527
Nabeul,938119855,yes,,36.4687634,10.7384394,,,,2026-02-15T13:33:55.699527
Nabeul,938119856,yes,,36.4686795,10.7383168,,,,2026-02-15T13:33:55.699527
Nabeul,938120089,yes,,36.4685486,10.736624,,,,2026-02-15T13:33:55.699527
Nabeul,938120090,yes,,36.4685872,10.7367136,,,,2026-02-15T13:33:55.699527
