etat_score,etat_prob_renove,standing_score,standing_prob_luxe
1,0.5972,2,0.3554
1,0.6613,2,0.3354
1,0.6867,2,0.3634
1,0.624,3,0.3562
1,0.6249,2,0.3355
1,0.7987,2,0.3835
1,0.7294,2,0.3819
1,0.6545,2,0.3501
1,0.6012,3,0.3631
1,0.6825,3,0.3806
1,0.5239,3,0.3498
1,0.6458,2,0.3872
1,0.6637,2,0.344
1,0.667,2,0.3648
1,0.6172,2,0.345
1,0.5383,2,0.3239
1,0.6896,2,0.3738
1,0.7145,3,0.376
1,0.6993,2,0.3715
1,0.6996,2,0.3737
1,0.6341,2,0.3255
1,0.784,2,0.3629
1,0.6587,2,0.3675
1,0.7318,3,0.3856
1,0.5597,2,0.329
1,0.707,3,0.4031
1,0.7144,3,0.3659
1,0.674,3,0.3673
1,0.5565,3,0.3635
1,0.7164,2,0.3302
1,0.6901,2,0.3743
1,0.7217,2,0.3674
1,0.6804,3,0.3827
1,0.7348,2,0.363
1,0.7256,2,0.3397
1,0.5777,3,0.3874
1,0.6764,2,0.3494
1,0.7132,2,0.3327
1,0.7481,2,0.4033
1,0.6874,2,0.357
1,0.6047,3,0.3927
1,0.6205,2,0.3699
1,0.6357,3,0.3737
1,0.654,3,0.3818
1,0.7003,3,0.3894
1,0.7142,2,0.386
1,0.712,2,0.3719
1,0.6578,2,0.3501
1,0.7575,3,0.3925
1,0.7442,3,0.3881
1,0.7276,2,0.3677
1,0.6301,3,0.3755
1,0.7208,2,0.3597
1,0.5935,2,0.3427
1,0.6615,2,0.353
1,0.6941,2,0.3793
1,0.5332,2,0.3111
1,0.6338,2,0.3483
1,0.68,3,0.4237
1,0.6972,2,0.3679
1,0.7069,2,0.404
1,0.5877,3,0.3564
1,0.7858,3,0.4004
1,0.7226,2,0.3686
1,0.6481,3,0.3865
1,0.6021,3,0.3807
1,0.6436,2,0.3419
1,0.6103,2,0.3482
1,0.7747,3,0.3787
1,0.6724,2,0.3524
1,0.7844,3,0.3944
1,0.7408,2,0.3556
1,0.6211,2,0.352
1,0.6586,3,0.388
1,0.6712,3,0.3657
1,0.6833,2,0.3421
1,0.6969,2,0.3623
1,0.6585,2,0.334
1,0.6045,2,0.335
1,0.6722,2,0.3592
1,0.6683,3,0.375
1,0.6384,2,0.3563
1,0.6572,2,0.357
1,0.6835,3,0.4029
1,0.6332,2,0.3587
1,0.698,2,0.3903
1,0.5566,2,0.3371
1,0.6871,3,0.3818
1,0.7275,2,0.3314
1,0.5494,3,0.3511
1,0.775,3,0.4274
1,0.7209,3,0.423
1,0.6779,2,0.3654
1,0.7039,3,0.4
1,0.7317,2,0.3852
1,0.6057,2,0.3411
1,0.6585,2,0.3745
1,0.656,2,0.3613
1,0.7638,2,0.3752
1,0.7161,2,0.3763
1,0.6524,3,0.3878
1,0.5687,3,0.3694
1,0.6947,2,0.3479
1,0.6524,3,0.3878
1,0.654,2,0.3606
1,0.62,3,0.399
1,0.6528,2,0.366
1,0.6653,2,0.3658
1,0.6012,2,0.35
0,0.4729,1,0.3207
1,0.6403,3,0.3652
1,0.5185,3,0.3465
1,0.639,2,0.3475
1,0.7144,2,0.3612
1,0.7101,2,0.3751
1,0.7319,3,0.4138
1,0.6286,2,0.3452
1,0.6766,2,0.3556
1,0.7171,3,0.3696
1,0.6218,3,0.3839
1,0.6774,3,0.3934
1,0.6734,3,0.3957
1,0.6537,2,0.3405
1,0.6611,2,0.3518
1,0.6858,2,0.3555
1,0.6963,2,0.3592
1,0.7431,2,0.3357
1,0.636,3,0.4093
1,0.638,2,0.3252
1,0.679,2,0.3793
1,0.6184,3,0.363
1,0.7267,2,0.3685
1,0.7199,2,0.3644
1,0.7471,2,0.3643
0,0.4729,1,0.3207
0,0.4729,1,0.3207
1,0.5517,2,0.3309
1,0.6867,2,0.3404
1,0.6322,2,0.3482
1,0.6665,2,0.341
1,0.6872,2,0.3347
1,0.7265,3,0.3867
1,0.6725,2,0.3545
1,0.6794,2,0.3578
1,0.5788,2,0.351
1,0.5168,3,0.3637
1,0.6158,2,0.3445
1,0.5948,3,0.3597
1,0.6802,2,0.3388
1,0.5946,2,0.3585
1,0.623,2,0.358
1,0.6452,2,0.3739
1,0.5477,2,0.319
1,0.686,3,0.425
1,0.6186,2,0.3412
1,0.6211,3,0.3636
1,0.6665,2,0.3171
1,0.7301,2,0.3821
1,0.7664,3,0.4088
1,0.6984,2,0.375
1,0.5697,3,0.3638
1,0.5794,2,0.3536
1,0.6698,3,0.3647
1,0.6458,2,0.359
1,0.5891,2,0.33
1,0.6326,2,0.356
1,0.7014,2,0.3754
1,0.7443,2,0.3935
1,0.6631,2,0.3386
1,0.7219,2,0.3814
1,0.6449,2,0.3411
1,0.7012,2,0.3301
1,0.6586,3,0.41
1,0.5706,2,0.3416
1,0.7476,2,0.3868
1,0.6719,2,0.3505
1,0.5897,2,0.3331
1,0.7328,3,0.4084
1,0.689,2,0.3725
1,0.6067,2,0.3432
1,0.6749,2,0.3662
1,0.7212,3,0.3926
1,0.7045,2,0.3395
1,0.7811,3,0.3959
1,0.5589,3,0.3775
0,0.4729,1,0.3207
1,0.6033,2,0.3661
1,0.6572,3,0.3845
1,0.7406,2,0.3604
1,0.7144,2,0.3481
1,0.7224,3,0.3992
1,0.7083,2,0.3517
1,0.5509,1,0.341
1,0.6711,2,0.323
1,0.6535,2,0.3667
1,0.7614,2,0.361
1,0.7582,2,0.3693
1,0.6776,3,0.3966
1,0.7492,2,0.3619
1,0.6975,2,0.3351
1,0.5931,2,0.3236
0,0.499,2,0.3305
1,0.7065,3,0.4077
1,0.7084,2,0.353
1,0.7739,2,0.3688
1,0.667,3,0.3777
1,0.6793,3,0.3838
0,0.4729,1,0.3207
1,0.6736,2,0.3312
1,0.5898,2,0.353
1,0.6531,2,0.3366
1,0.5239,2,0.3309
1,0.6672,2,0.3525
1,0.6555,3,0.3877
1,0.6403,2,0.3229
1,0.6445,3,0.3718
1,0.7492,3,0.4306
1,0.6397,3,0.37
1,0.7049,2,0.337
1,0.8058,2,0.3933
1,0.5853,3,0.3723
1,0.7048,3,0.389
1,0.7274,2,0.3625
1,0.687,3,0.4032
1,0.5487,2,0.3202
1,0.658,3,0.4164
1,0.642,2,0.3632
0,0.4729,1,0.3207
1,0.5909,2,0.3404
1,0.6396,3,0.3758
1,0.6456,2,0.3234
1,0.7979,2,0.33
1,0.6344,2,0.3682
1,0.519,2,0.3465
1,0.6736,3,0.3689
1,0.5661,3,0.3635
1,0.7774,3,0.4086
1,0.6667,2,0.3432
1,0.7194,2,0.3563
1,0.6048,3,0.3618
1,0.6526,3,0.3859
1,0.7156,3,0.3854
1,0.7264,3,0.4156
1,0.6462,2,0.366
1,0.655,3,0.3829
1,0.6707,2,0.3666
1,0.724,2,0.3559
1,0.6646,2,0.3167
1,0.705,3,0.3545
1,0.65,2,0.3642
1,0.7076,2,0.3743
1,0.6105,2,0.3558
1,0.6177,2,0.33
1,0.7667,2,0.3464
1,0.6255,3,0.3864
0,0.4729,1,0.3207
1,0.6757,3,0.3944
1,0.6708,2,0.3626
1,0.6027,2,0.3298
1,0.5249,3,0.4091
1,0.739,2,0.3383
1,0.6441,2,0.3467
1,0.65,2,0.3614
1,0.6267,2,0.3664
1,0.6858,2,0.3365
1,0.7368,2,0.375
1,0.621,2,0.3524
1,0.7559,3,0.4321
1,0.5495,2,0.3358
1,0.6502,3,0.4021
0,0.4729,1,0.3207
1,0.6981,2,0.3834
1,0.7696,2,0.4066
1,0.7205,3,0.3972
1,0.7724,2,0.3699
1,0.7336,2,0.3947
0,0.4729,1,0.3207
1,0.6066,2,0.3407
1,0.7729,2,0.3805
1,0.674,3,0.3947
1,0.6354,2,0.3064
1,0.6332,2,0.3379
1,0.7721,2,0.3738
1,0.5141,2,0.3338
1,0.7373,2,0.3511
1,0.7404,2,0.3789
1,0.7234,3,0.3835
1,0.5385,3,0.3684
1,0.754,3,0.3934
1,0.6386,3,0.3686
1,0.6987,2,0.3783
1,0.6289,2,0.3397
1,0.6138,2,0.3432
1,0.7186,2,0.3625
1,0.6175,2,0.3456
1,0.7648,2,0.3627
1,0.7258,3,0.4225
1,0.6121,2,0.3687
1,0.7368,3,0.3926
1,0.6703,2,0.3427
1,0.6346,3,0.3486
1,0.7046,2,0.3549
1,0.7243,3,0.4003
1,0.6488,3,0.399
1,0.5708,2,0.3324
1,0.6045,2,0.335
1,0.6503,2,0.3671
1,0.5215,2,0.3301
1,0.8065,2,0.4037
0,0.4729,1,0.3207
1,0.7024,3,0.3881
1,0.5719,2,0.3192
1,0.5693,3,0.3799
1,0.832,2,0.3656
1,0.6556,3,0.3862
1,0.8123,3,0.3977
1,0.5919,2,0.3502
1,0.6777,2,0.3541
1,0.6631,3,0.3665
1,0.6258,2,0.3353
1,0.7145,2,0.3516
1,0.5416,2,0.3364
1,0.6602,3,0.3648
1,0.7378,3,0.4077
1,0.6624,3,0.3691
1,0.6278,2,0.3439
1,0.6555,3,0.4021
1,0.7042,3,0.3759
1,0.6571,2,0.3272
1,0.5105,1,0.3412
1,0.534,3,0.3549
1,0.5617,3,0.3858
0,0.4729,1,0.3207
1,0.6862,2,0.3621
1,0.6346,2,0.3534
1,0.6504,2,0.3439
1,0.7105,2,0.3651
1,0.7242,2,0.358
1,0.6522,3,0.3913
1,0.6725,2,0.3265
1,0.6689,2,0.353
1,0.7554,3,0.4149
1,0.7596,2,0.3605
1,0.5843,3,0.3646
1,0.5956,2,0.3531
1,0.702,2,0.376
1,0.6962,2,0.3635
1,0.5968,3,0.3783
1,0.612,3,0.3693
1,0.5639,2,0.3166
1,0.6232,3,0.3483
1,0.5784,2,0.3176
1,0.6794,2,0.3534
0,0.4729,1,0.3207
1,0.6872,2,0.3757
1,0.6895,3,0.3842
1,0.6268,3,0.36
1,0.677,2,0.3517
1,0.6348,2,0.3789
1,0.6223,3,0.3701
1,0.6753,2,0.3734
1,0.6172,3,0.3604
1,0.6257,2,0.3649
1,0.6972,2,0.3566
1,0.6657,3,0.3872
1,0.6298,3,0.3905
1,0.69,2,0.3604
1,0.5215,2,0.3236
1,0.6838,2,0.3405
1,0.8074,2,0.3905
1,0.6388,2,0.3514
1,0.7098,2,0.3827
1,0.5517,2,0.3228
1,0.6683,2,0.3371
1,0.6769,3,0.3969
1,0.7279,2,0.3513
1,0.6737,2,0.3595
1,0.6195,3,0.3679
1,0.6763,2,0.3633
1,0.7013,3,0.3789
1,0.6812,2,0.3496
1,0.6125,2,0.3572
1,0.6027,2,0.3212
1,0.6207,2,0.3385
1,0.7458,3,0.4148
1,0.7453,2,0.3547
1,0.7358,2,0.3724
1,0.6977,2,0.3759
1,0.5877,3,0.3684
1,0.5716,3,0.3838
1,0.7376,2,0.3759
1,0.7026,3,0.3772
1,0.7294,2,0.3669
1,0.6683,3,0.3801
1,0.65,2,0.3423
1,0.6715,2,0.3561
1,0.5971,2,0.3252
1,0.5708,2,0.3578
1,0.685,3,0.3778
1,0.5774,2,0.3458
1,0.6341,3,0.3853
1,0.5311,2,0.3491
1,0.6548,2,0.3402
1,0.6582,2,0.3487
1,0.6885,2,0.3442
1,0.6378,2,0.3369
1,0.6657,2,0.3637
1,0.6321,2,0.356
1,0.6955,2,0.3662
1,0.7595,2,0.3706
1,0.7735,2,0.3853
1,0.6952,3,0.3925
1,0.7131,2,0.3762
1,0.6451,2,0.3777
1,0.7387,3,0.3853
1,0.7312,2,0.3069
1,0.7575,2,0.3669
1,0.6575,3,0.4277
1,0.71,2,0.3406
1,0.6964,3,0.3996
1,0.6798,3,0.3871
1,0.6367,3,0.3855
1,0.68,2,0.3744
1,0.525,2,0.3447
1,0.6225,2,0.3459
1,0.6826,2,0.3502
1,0.755,2,0.3705
1,0.7077,3,0.3861
1,0.694,2,0.3572
1,0.6892,3,0.3849
1,0.6198,3,0.3533
1,0.6808,2,0.3447
1,0.7012,2,0.3804
1,0.6353,2,0.3338
1,0.6456,3,0.3601
1,0.6965,2,0.3813
1,0.6334,2,0.3406
1,0.679,3,0.3797
1,0.5643,2,0.3427
1,0.6814,2,0.354
1,0.6902,2,0.3163
1,0.7055,2,0.3246
1,0.7725,2,0.3778
1,0.534,3,0.3751
1,0.6213,2,0.3476
1,0.6236,2,0.358
1,0.7447,2,0.3859
1,0.8141,2,0.3919
1,0.7638,2,0.3418
1,0.6465,2,0.3632
1,0.6971,3,0.3896
0,0.4729,1,0.3207
1,0.5723,2,0.3078
1,0.5797,2,0.3451
1,0.6576,3,0.3719
1,0.7164,2,0.3252
1,0.5532,2,0.3403
1,0.6872,2,0.3472
1,0.7432,3,0.4127
1,0.6935,3,0.4088
1,0.682,3,0.3757
1,0.6216,2,0.3443
1,0.7429,3,0.3987
1,0.6707,2,0.3439
1,0.6791,2,0.3675
1,0.6132,3,0.3666
1,0.6707,3,0.3937
1,0.6664,2,0.3529
1,0.7187,3,0.3908
1,0.6521,2,0.3444
1,0.6936,3,0.403
1,0.6884,2,0.366
1,0.6899,2,0.3672
1,0.7177,2,0.3452
0,0.4811,1,0.3226
1,0.7363,2,0.3761
1,0.5703,2,0.3289
1,0.6382,2,0.3212
1,0.6682,2,0.3625
1,0.5941,2,0.3474
1,0.6735,2,0.3586
1,0.6512,2,0.361
1,0.7007,2,0.3901
1,0.6002,3,0.3694
1,0.6732,3,0.3742
1,0.6152,2,0.3716
1,0.6853,3,0.3891
1,0.6761,2,0.3762
1,0.7378,3,0.4194
1,0.536,2,0.3135
1,0.6363,2,0.3638
1,0.5902,3,0.3608
1,0.6856,3,0.3811
1,0.5312,2,0.3167
1,0.5616,3,0.3751
1,0.766,2,0.3681
1,0.6302,3,0.3694
1,0.7452,2,0.3565
1,0.6877,2,0.3555
1,0.5391,2,0.3454
1,0.5609,3,0.354
1,0.7392,2,0.3742
1,0.567,3,0.3609
1,0.6978,2,0.3503
1,0.6059,3,0.3703
1,0.5941,3,0.3798
1,0.5543,3,0.3801
1,0.5946,3,0.3887
1,0.6903,2,0.3463
1,0.6778,3,0.3716
1,0.7933,2,0.3873
1,0.6605,2,0.3589
1,0.5243,3,0.3533
1,0.671,3,0.4049
1,0.5703,2,0.3481
1,0.7448,3,0.3901
1,0.6102,3,0.3686
1,0.5695,2,0.3421
1,0.7005,2,0.3504
1,0.6617,2,0.342
1,0.5248,1,0.3408
1,0.7127,2,0.3582
1,0.7405,2,0.3836
0,0.4729,1,0.3207
1,0.5798,2,0.3453
0,0.4729,1,0.3207
1,0.7936,3,0.3979
1,0.7574,2,0.3786
1,0.7197,2,0.3527
1,0.7619,2,0.3382
1,0.6953,2,0.3693
1,0.6236,3,0.3752
1,0.553,3,0.36
1,0.7483,2,0.348
1,0.5735,2,0.3342
1,0.7176,2,0.377
1,0.6713,2,0.3247
1,0.725,2,0.3725
1,0.7032,2,0.3631
1,0.68,3,0.3894
1,0.6512,3,0.4011
1,0.6429,3,0.3569
1,0.6131,2,0.3607
1,0.7291,2,0.3804
1,0.753,2,0.3598
1,0.7074,3,0.4115
1,0.6848,3,0.4153
1,0.6174,3,0.361
1,0.6792,3,0.4085
1,0.6137,3,0.3636
1,0.6819,2,0.3465
1,0.682,3,0.3947
1,0.5078,2,0.3307
1,0.772,2,0.3935
1,0.6424,3,0.3783
1,0.715,3,0.3963
1,0.6143,3,0.3842
1,0.598,2,0.3522
1,0.7747,3,0.4173
1,0.6393,3,0.3958
1,0.5884,3,0.3649
1,0.5426,2,0.3387
1,0.787,2,0.376
1,0.6547,2,0.3457
1,0.6761,2,0.3498
1,0.7268,2,0.3814
1,0.6556,2,0.3433
1,0.6252,3,0.3952
1,0.5661,2,0.3515
1,0.6638,2,0.3476
1,0.7557,3,0.4013
1,0.7626,2,0.3713
0,0.4729,1,0.3207
1,0.5986,2,0.3602
1,0.65,2,0.3288
1,0.8035,2,0.3662
1,0.6368,3,0.4002
1,0.6445,2,0.3328
1,0.7435,2,0.382
1,0.7559,2,0.3742
1,0.7299,2,0.3847
1,0.7326,3,0.4028
1,0.6851,3,0.3768
1,0.6519,2,0.3711
1,0.5649,2,0.3272
1,0.5382,2,0.3297
1,0.5769,3,0.3535
1,0.7223,3,0.3896
1,0.7187,2,0.361
1,0.7651,3,0.4043
1,0.7161,2,0.3817
1,0.6684,3,0.3947
1,0.6918,2,0.3428
1,0.7455,2,0.3665
1,0.6863,3,0.3816
1,0.6612,3,0.3744
1,0.5742,2,0.3317
1,0.7246,2,0.3424
1,0.7036,2,0.3697
1,0.6062,2,0.3538
1,0.618,2,0.3486
1,0.5948,2,0.3424
1,0.5648,2,0.349
1,0.6462,2,0.3498
1,0.6439,2,0.3512
1,0.6384,2,0.3568
1,0.7245,3,0.405
1,0.6477,3,0.3856
1,0.6317,2,0.3402
1,0.638,2,0.3345
1,0.7138,2,0.3413
1,0.6516,2,0.3632
1,0.6666,3,0.4007
1,0.6931,2,0.3625
1,0.8288,2,0.3787
1,0.6077,2,0.329
1,0.722,2,0.3617
1,0.6616,2,0.3766
1,0.6708,2,0.3546
1,0.7206,2,0.3874
1,0.6858,3,0.3825
1,0.7762,3,0.3798
1,0.6431,2,0.3752
1,0.581,3,0.3658
0,0.4729,1,0.3207
1,0.6746,3,0.377
1,0.774,3,0.4314
1,0.6296,2,0.3545
1,0.6236,2,0.3304
1,0.6884,2,0.3654
1,0.6134,2,0.3561
1,0.7,2,0.3548
1,0.5713,3,0.3663
1,0.5661,2,0.3535
1,0.6662,3,0.4014
1,0.6819,3,0.3923
1,0.6492,2,0.3618
1,0.6364,2,0.3293
1,0.7156,2,0.3967
1,0.7447,2,0.3815
1,0.7141,2,0.3752
1,0.6617,2,0.3869
1,0.6484,2,0.3357
1,0.6759,3,0.3959
1,0.6038,3,0.387
1,0.7471,3,0.4258
1,0.6149,3,0.3981
1,0.6756,2,0.3821
1,0.5756,2,0.3338
1,0.7374,3,0.4054
1,0.7567,3,0.4021
1,0.684,2,0.3641
1,0.6208,2,0.351
1,0.6291,2,0.3498
1,0.8215,3,0.3868
1,0.7789,2,0.3602
1,0.645,3,0.3907
1,0.6629,3,0.3638
1,0.6479,2,0.337
1,0.7282,2,0.3437
1,0.6817,2,0.3856
0,0.4729,1,0.3207
1,0.6122,2,0.3591
1,0.5961,3,0.3703
1,0.6162,3,0.3818
1,0.6763,2,0.3827
1,0.6726,2,0.3561
1,0.7249,3,0.3795
0,0.4729,1,0.3207
1,0.5578,3,0.3612
1,0.8155,2,0.35
1,0.6424,2,0.3293
1,0.517,2,0.3367
1,0.7635,2,0.3617
1,0.7058,3,0.4011
1,0.6289,2,0.3539
1,0.6393,2,0.3506
1,0.631,2,0.3309
1,0.6806,3,0.3828
1,0.6659,2,0.3486
1,0.6953,2,0.3575
1,0.7013,2,0.3586
0,0.4729,1,0.3207
1,0.7188,2,0.3837
1,0.6825,3,0.3685
1,0.5837,2,0.3467
1,0.6993,3,0.3635
1,0.6907,2,0.352
1,0.6508,3,0.394
1,0.5901,3,0.3933
1,0.6311,2,0.3455
1,0.6282,2,0.3479
1,0.6086,3,0.4061
1,0.6384,2,0.3449
1,0.5411,3,0.3503
1,0.5516,3,0.3527
1,0.5899,2,0.352
1,0.6188,3,0.3708
1,0.7466,2,0.3705
1,0.751,2,0.3785
1,0.8068,2,0.3666
0,0.4729,1,0.3207
1,0.6991,2,0.3575
1,0.6322,2,0.3463
1,0.6592,2,0.3453
1,0.5662,2,0.3365
1,0.5901,2,0.3561
1,0.638,2,0.3472
1,0.7223,3,0.4187
1,0.7252,2,0.3582
1,0.7466,2,0.3705
1,0.751,2,0.3785
1,0.8068,2,0.3666
1,0.6758,2,0.349
1,0.6991,2,0.3575
1,0.6322,2,0.3463
1,0.6592,2,0.3453
1,0.5662,2,0.3365
1,0.5901,2,0.3561
1,0.638,2,0.3472
1,0.7223,3,0.4187
1,0.7252,2,0.3582
1,0.6316,2,0.3566
1,0.7387,2,0.3447
1,0.5633,2,0.3139
1,0.6219,3,0.3723
1,0.6864,2,0.3621
1,0.7065,2,0.3739
1,0.653,2,0.3739
1,0.6801,3,0.3717
1,0.5496,3,0.3605
1,0.5688,3,0.3598
1,0.7671,2,0.3924
1,0.6349,3,0.3593
1,0.6703,2,0.3499
1,0.6307,2,0.3396
1,0.6932,3,0.3881
1,0.7264,3,0.3733
1,0.6194,2,0.3462
1,0.7108,2,0.3666
1,0.7048,2,0.3779
1,0.6576,3,0.3628
1,0.7121,3,0.3702
1,0.605,2,0.344
1,0.6195,2,0.358
1,0.6775,2,0.3498
1,0.6583,2,0.3663
1,0.7117,2,0.3473
1,0.7142,3,0.3901
1,0.556,2,0.3432
1,0.5193,3,0.3361
0,0.4729,1,0.3207
1,0.5469,3,0.3568
1,0.6362,3,0.37
1,0.7254,2,0.3725
1,0.6046,3,0.3794
1,0.5804,2,0.342
1,0.5189,3,0.3534
1,0.5681,2,0.3375
1,0.6264,3,0.4145
1,0.608,2,0.3323
1,0.7007,3,0.3709
1,0.6593,2,0.3479
1,0.7248,3,0.3918
1,0.6998,2,0.3755
1,0.6028,2,0.3458
1,0.6962,3,0.4142
1,0.6352,2,0.3662
1,0.616,2,0.3469
1,0.636,2,0.3551
1,0.6535,2,0.3369
1,0.6535,2,0.3369
1,0.6459,3,0.3643
1,0.5495,2,0.3445
1,0.7853,2,0.3751
1,0.6982,2,0.3775
1,0.728,2,0.375
1,0.7264,3,0.3984
1,0.7618,3,0.4013
1,0.5904,3,0.349
1,0.7202,2,0.3704
1,0.7527,2,0.3878
1,0.6381,3,0.3785
1,0.5938,2,0.3521
1,0.7169,2,0.3806
1,0.6442,2,0.3528
1,0.6706,2,0.3632
1,0.6063,3,0.3623
1,0.7456,2,0.3402
1,0.6915,3,0.3861
1,0.6821,2,0.3519
1,0.6474,2,0.3397
1,0.6976,3,0.3964
1,0.6723,2,0.3706
1,0.5319,3,0.3659
1,0.6163,2,0.3554
1,0.7275,3,0.379
1,0.7029,2,0.3706
1,0.6336,2,0.3251
1,0.5901,2,0.3604
1,0.6534,3,0.3965
1,0.7048,3,0.3827
1,0.6526,2,0.341
1,0.6332,2,0.3679
1,0.6921,2,0.3572
1,0.7506,2,0.3632
1,0.7065,2,0.3579
1,0.6648,3,0.3986
1,0.6149,2,0.3515
1,0.742,2,0.3558
1,0.7029,2,0.359
1,0.7058,3,0.391
1,0.6429,3,0.3557
1,0.7015,3,0.3788
1,0.6451,3,0.3726
1,0.7819,3,0.4134
1,0.6959,3,0.3835
1,0.6313,2,0.3495
1,0.5975,2,0.3466
1,0.6318,2,0.3318
1,0.6065,3,0.3771
1,0.6104,2,0.3514
1,0.7967,3,0.4089
1,0.6554,2,0.3529
1,0.7368,3,0.3987
1,0.6429,3,0.3557
1,0.7015,3,0.3788
1,0.6451,3,0.3726
1,0.7819,3,0.4134
1,0.6959,3,0.3835
1,0.6313,2,0.3495
1,0.5975,2,0.3466
1,0.6318,2,0.3318
1,0.6065,3,0.3771
1,0.6104,2,0.3514
1,0.7967,3,0.4089
1,0.6554,2,0.3529
1,0.7368,3,0.3987
1,0.6217,2,0.3419
1,0.6057,2,0.3401
1,0.6757,2,0.3596
1,0.7605,2,0.3302
0,0.4729,1,0.3207
1,0.569,2,0.3458
1,0.6683,2,0.3443
1,0.729,2,0.3687
1,0.671,2,0.3616
1,0.6678,2,0.3718
1,0.738,3,0.4156
1,0.6571,3,0.3504
1,0.6899,3,0.4023
1,0.5308,3,0.355
1,0.5816,3,0.3674
1,0.554,2,0.3528
1,0.7457,3,0.3687
1,0.5497,3,0.364
1,0.6476,3,0.3829
1,0.6095,2,0.3458
1,0.5508,3,0.3679
1,0.7191,2,0.3625
1,0.6826,2,0.3533
1,0.724,2,0.328
1,0.5509,2,0.3341
1,0.6188,2,0.3313
1,0.6258,2,0.341
1,0.6816,3,0.3813
1,0.7214,2,0.3709
1,0.7855,2,0.3784
1,0.6245,3,0.3634
1,0.7405,2,0.3682
1,0.7461,2,0.3537
1,0.6887,3,0.4317
1,0.5599,2,0.3571
1,0.5629,2,0.332
1,0.744,2,0.3685
1,0.5936,2,0.3222
0,0.4729,1,0.3207
1,0.7078,2,0.3398
1,0.645,2,0.3765
1,0.737,3,0.4173
1,0.7509,3,0.4043
1,0.6597,2,0.3131
1,0.5448,2,0.3368
1,0.6212,2,0.3502
1,0.7391,2,0.3953
1,0.6061,2,0.3394
1,0.6061,2,0.3394
1,0.5011,2,0.3355
1,0.796,2,0.3774
1,0.6893,2,0.3617
1,0.7672,2,0.364
1,0.6968,2,0.341
1,0.5486,2,0.3156
1,0.7345,2,0.3458
1,0.6147,3,0.3715
1,0.7103,2,0.356
1,0.7202,3,0.3845
1,0.7532,3,0.3993
1,0.754,3,0.4027
1,0.6735,3,0.3791
1,0.6922,2,0.3644
1,0.5894,2,0.3297
1,0.5544,3,0.3796
1,0.6113,3,0.3524
1,0.6431,3,0.376
1,0.6242,2,0.3672
1,0.6271,2,0.3377
1,0.5623,2,0.3439
1,0.7269,3,0.3859
1,0.6936,2,0.3422
1,0.7182,2,0.3474
1,0.579,3,0.3607
1,0.734,3,0.3839
1,0.7137,3,0.4358
1,0.7601,2,0.3796
1,0.7234,2,0.3542
0,0.4965,2,0.3354
1,0.5792,3,0.3795
1,0.5792,3,0.3795
1,0.6843,2,0.3488
1,0.5139,2,0.3481
1,0.5944,2,0.3305
1,0.6336,3,0.3687
1,0.6544,2,0.3679
1,0.5834,3,0.3868
1,0.6621,3,0.3729
1,0.6698,2,0.3585
1,0.8115,2,0.3699
1,0.7549,3,0.41
1,0.6075,2,0.326
1,0.6235,2,0.3681
1,0.5637,2,0.3266
1,0.5637,2,0.3266
1,0.6502,2,0.3262
1,0.738,2,0.3717
1,0.6053,3,0.3697
1,0.7163,2,0.3409
1,0.7727,2,0.4041
1,0.5922,3,0.352
1,0.5604,3,0.3658
1,0.7185,2,0.3487
1,0.7066,2,0.3694
1,0.6385,2,0.3726
1,0.6199,2,0.3514
1,0.6631,2,0.3541
1,0.5443,3,0.3607
1,0.6108,2,0.3178
1,0.6146,3,0.3903
1,0.7063,2,0.385
1,0.6851,2,0.3686
1,0.7378,3,0.3788
1,0.6196,2,0.3772
1,0.5915,2,0.3259
1,0.7533,2,0.3792
1,0.6009,3,0.3894
1,0.6587,3,0.3537
1,0.8155,2,0.3393
1,0.6275,2,0.3365
1,0.6528,3,0.3807
1,0.6508,2,0.3379
1,0.504,2,0.3293
1,0.6469,3,0.3666
1,0.673,3,0.4131
1,0.7254,2,0.3333
1,0.7461,2,0.3899
1,0.7299,2,0.3335
1,0.7385,2,0.3387
1,0.7096,2,0.3645
0,0.4729,1,0.3207
1,0.6004,2,0.3728
1,0.5405,3,0.3565
1,0.6822,2,0.366
1,0.6379,3,0.383
1,0.6517,3,0.3778
1,0.7316,3,0.3928
1,0.6741,3,0.373
1,0.6971,3,0.4245
1,0.6811,2,0.3115
1,0.5252,3,0.3451
1,0.5416,3,0.3613
1,0.5674,3,0.3857
1,0.7475,2,0.3891
1,0.7092,2,0.3632
1,0.631,3,0.3794
1,0.6299,2,0.3327
1,0.6017,2,0.3459
1,0.6054,3,0.3599
1,0.7513,3,0.4332
1,0.686,3,0.3867
1,0.6336,2,0.3377
1,0.7197,3,0.4009
1,0.6556,3,0.3625
1,0.7533,2,0.3268
1,0.7795,2,0.3798
1,0.7448,2,0.3772
1,0.7828,2,0.3744
1,0.7964,2,0.3622
1,0.6806,2,0.3554
1,0.5988,3,0.3731
1,0.6933,2,0.3819
1,0.6181,2,0.3525
1,0.6597,2,0.3439
1,0.6915,3,0.3879
1,0.5979,2,0.3598
1,0.6607,2,0.348
1,0.7283,2,0.3691
1,0.6406,2,0.3456
1,0.6977,2,0.3552
1,0.5583,3,0.3641
1,0.5255,2,0.3478
1,0.7817,2,0.3534
1,0.6259,2,0.3397
