id_annonce,url,titre,prix,prix_tnd,ville,quartier,gouvernorat,surface_m2,nb_pieces,nb_chambres,nb_sdb,capacite,nuits_min,equipements,image_url,categorie,type_bien,source,titre_detail,agence,agence_url,images,nb_images,telephones
8005062,https://www.mubawab.tn/fr/a/8005062/terrain-%C3%A0-vendre-vue-de-mer-%C3%A0-el-kharrouba,Terrain à Vendre Vue de Mer à El Kharrouba,Prix à consulter,,Hammamet,Hammamet,Nabeul,307,,,,,,,https://www.mubawab-media.com/ad/8/005/062F/h/426886681_1829271887578573_1941391069504892393_n_81600253.avif,vente,Terrain,Mubawab.tn,Terrain à Vendre Vue de Mer à El Kharrouba,,https://www.mubawab.tn/fr/b/6617/city-casa,https://www.mubawab-media.com/ad/8/005/062F/h/426886681_1829271887578573_1941391069504892393_n_81600253.avif,1.0,
8289949,https://www.mubawab.tn/fr/a/8289949/lots-industriels-%C3%A0-vendre-%C3%A0-jbel-el-ouest,Lots industriels à vendre à jbel el ouest,Prix à consulter,,Jebel El Oust,Jebel El Oust,,2300,,,,,,,https://www.mubawab-media.com/ad/8/289/949F/h/IMG-20251002-WA0016_81821578.avif,vente,Terrain,Mubawab.tn,Lots industriels à vendre à jbel el ouest,,,https://www.mubawab-media.com/ad/8/289/949F/h/IMG-20251002-WA0016_81821578.avif | https://www.mubawab-media.com/ad/8/289/949F/h/IMG-20251002-WA0017_81821579.avif | https://www.mubawab-media.com/ad/8/289/949F/h/IMG-20251002-WA0019_81821580.avif | https://www.mubawab-media.com/ad/8/289/949F/h/IMG-20251002-WA0007_81821581.avif,4.0,
8289863,https://www.mubawab.tn/fr/a/8289863/terrain-786m%C2%B2-a-jebbess,Terrain 786m² a jebbess,199 000 TND,199000,Sidi Thabet,Jabbes,Ariana,796,,,,,,,https://www.mubawab-media.com/ad/8/289/863F/h/Screenshot_20260115_123114_Maps_81820832.avif,vente,Terrain,Mubawab.tn,Terrain 786m² a jebbess,,https://www.mubawab.tn/fr/b/7060/re-max-masters,https://www.mubawab-media.com/ad/8/289/863F/h/Screenshot_20260115_123114_Maps_81820832.avif | https://www.mubawab-media.com/ad/8/289/863F/h/20251204_100928%284%29%281%29_81820833.avif | https://www.mubawab-media.com/ad/8/289/863F/h/20251204_100928%281%29_81820834.avif | https://www.mubawab-media.com/ad/8/289/863F/h/20251204_100928%282%29_81820835.avif,4.0,
8289834,https://www.mubawab.tn/fr/a/8289834/%C3%A0-vendre-terrain-de-659-m%C2%B2-situ%C3%A9-%C3%A0-beni-khalled,À vendre terrain de 659 m² situé à Beni Khalled,Prix à consulter,,Beni Khalled,Beni Khalled,,659,,,,,,,,vente,Terrain,Mubawab.tn,À vendre terrain de 659 m² situé à Beni Khalled,,,https://www.mubawab-media.com/ad/8/289/834F/h/IMG-20251125-WA0001_1_81820510.avif,1.0,
8289793,https://www.mubawab.tn/fr/a/8289793/terrain-de-10967m%C2%B2-%C3%A0-mahres-gouvernorat-sfax,Terrain de 10967m² à Mahres Gouvernorat Sfax,400 000 TND,400000,Mahrès,Mahrès,,10967,,,,,,,https://www.mubawab-media.com/ad/8/289/793F/h/IMG-20251127-WA0011_81820017.avif,vente,Terrain,Mubawab.tn,Terrain de 10967m² à Mahres Gouvernorat Sfax,,,https://www.mubawab-media.com/ad/8/289/793F/h/IMG-20251127-WA0011_81820017.avif | https://www.mubawab-media.com/ad/8/289/793F/h/IMG-20251127-WA0010_81820018.avif | https://www.mubawab-media.com/ad/8/289/793F/h/IMG-20251127-WA0007_81820019.avif | https://www.mubawab-media.com/ad/8/289/793F/h/IMG-20251127-WA0008_81820020.avif,4.0,
7896706,https://www.mubawab.tn/fr/a/7896706/terrain-%C3%A0-lebna-cap-bon,Terrain à Lebna cap bon,Prix à consulter,,Menzel Temime,Lebna,,1500,,,,,,,https://www.mubawab-media.com/ad/7/896/706F/h/2c4ee066-f4c2-487f-b9ad-2681330742f4_79602244.avif,vente,Terrain,Mubawab.tn,Terrain à Lebna cap bon,,,https://www.mubawab-media.com/ad/7/896/706F/h/2c4ee066-f4c2-487f-b9ad-2681330742f4_79602244.avif | https://www.mubawab-media.com/ad/7/896/706F/h/IMG_2922_77194354.avif | https://www.mubawab-media.com/ad/7/896/706F/h/55845c13-e880-4d30-80ed-2b5ff265be50_77194356.avif | https://www.mubawab-media.com/ad/7/896/706F/h/IMG_2926_77194357.avif,4.0,
8256290,https://www.mubawab.tn/fr/a/8256290/a-vendre-un-terrain-situ%C3%A9%C3%A9-a-beni-meslem-bizerte,A vendre un terrain situéé a beni meslem bizerte,254 000 TND,254000,Bizerte,Bizerte,Bizerte,1274,,,,,,,,vente,Terrain,Mubawab.tn,A vendre un terrain situéé a beni meslem bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/256/290F/h/581958685_1405236474945358_3999408315203844135_n_81450235.avif,1.0,
8229945,https://www.mubawab.tn/fr/a/8229945/a-vendre-un-terrain-%C3%A0-boukhris-bizerte,A Vendre un terrain à Boukhris Bizerte,281 600 TND,281600,Bizerte,Bizerte,Bizerte,352,,,,,,,,vente,Terrain,Mubawab.tn,A Vendre un terrain à Boukhris Bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/229/945F/h/557013091_1364286849040321_8330240144913253900_n_81179669.avif,1.0,
8078943,https://www.mubawab.tn/fr/a/8078943/lot-de-terrain-%C3%A0-bir-masyougha-bizerte,Lot de terrain à bir masyougha bizerte,Prix à consulter,,Bizerte,Bizerte,Bizerte,153,,,,,,,,vente,Terrain,Mubawab.tn,Lot de terrain à bir masyougha bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/078/943F/h/Black%20Real%20Estate%20Instagram%20Image%20-%20Fait%20avec%20PosterMyWall%20%281%29_79643126.avif,1.0,
8078688,https://www.mubawab.tn/fr/a/8078688/a-vendre-un-terrain-pr%C3%A9s-residence-soltana-bizerte,A vendre un terrain prés residence soltana bizerte,110 000 TND,110000,Bizerte,Bizerte,Bizerte,184,,,,,,,,vente,Terrain,Mubawab.tn,A vendre un terrain prés residence soltana bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/078/688F/h/Black%20Real%20Estate%20Instagram%20Image%20-%20Fait%20avec%20PosterMyWall_79640738.avif,1.0,
8125058,https://www.mubawab.tn/fr/a/8125058/un-lot-de-terrain-a-vendre-a-les-grottes-bizerte,Un lot de Terrain a vendre a les grottes bizerte,364 000 TND,364000,Bizerte,Bizerte,Bizerte,662,,,,,,,,vente,Terrain,Mubawab.tn,Un lot de Terrain a vendre a les grottes bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/125/058F/h/480969370_1169884528480555_8656737052452493731_n_80100857.avif | https://www.mubawab-media.com/ad/8/125/058F/h/481348569_1169884611813880_7941512201114435601_n_80100858.avif | https://www.mubawab-media.com/ad/8/125/058F/h/481059175_1169884548480553_178318065642426058_n_80100859.avif,3.0,
8125729,https://www.mubawab.tn/fr/a/8125729/a-vendre-un-lot-de-terrain-%C3%A0-ain-berda-bizerte,A Vendre un lot de terrain à ain berda bizerte,125 000 TND,125000,Bizerte,Bizerte,Bizerte,500,,,,,,,,vente,Terrain,Mubawab.tn,A Vendre un lot de terrain à ain berda bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/125/729F/h/thumb_1064853_property_big_80105297.avif | https://www.mubawab-media.com/ad/8/125/729F/h/thumb_1064854_property_big_80105298.avif | https://www.mubawab-media.com/ad/8/125/729F/h/thumb_1064862_property_big_80105299.avif,3.0,
8143709,https://www.mubawab.tn/fr/a/8143709/terrain-a-vendre-%C3%A0-faroua-bizerte,Terrain a vendre à Faroua Bizerte,350 000 TND,350000,Bizerte,Bizerte,Bizerte,5000,,,,,,,https://www.mubawab-media.com/ad/8/143/709F/h/thumb_1091783_property_big%20%281%29_80285558.avif,vente,Terrain,Mubawab.tn,Terrain a vendre à Faroua Bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/143/709F/h/thumb_1091783_property_big%20%281%29_80285558.avif | https://www.mubawab-media.com/ad/8/143/709F/h/thumb_1091775_property_big%20%281%29_80285559.avif | https://www.mubawab-media.com/ad/8/143/709F/h/thumb_1091778_property_big_80285560.avif | https://www.mubawab-media.com/ad/8/143/709F/h/thumb_1091784_property_big_80285561.avif,4.0,
8079459,https://www.mubawab.tn/fr/a/8079459/lot-de-terrain-%C3%A0-cite-el-jalaa-bizerte,Lot de terrain à cite el jalaa bizerte,90 000 TND,90000,Bizerte,Bizerte,Bizerte,171,,,,,,,,vente,Terrain,Mubawab.tn,Lot de terrain à cite el jalaa bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/079/459F/h/thumb_990910_property_big_79648281.avif | https://www.mubawab-media.com/ad/8/079/459F/h/thumb_990909_property_big_79648282.avif,2.0,
8204621,https://www.mubawab.tn/fr/a/8204621/a-vendre-un-de-terrain-situ%C3%A9e-%C3%A0-rafraf-bizerte,A Vendre un de terrain située à rafraf Bizerte,450 000 TND,450000,Bizerte,Bizerte,Bizerte,1800,,,,,,,,vente,Terrain,Mubawab.tn,A Vendre un de terrain située à rafraf Bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/204/621F/h/535470397_1324707266331613_4054358270175439766_n_80907379.avif | https://www.mubawab-media.com/ad/8/204/621F/h/537144531_1324707256331614_1248068795100951376_n_80907380.avif | https://www.mubawab-media.com/ad/8/204/621F/h/535097556_1324707346331605_6763645846616165899_n_80907381.avif,3.0,
7974425,https://www.mubawab.tn/fr/a/7974425/a-vendre-un-terrain-%C3%A0-ain-berda-bizerte,A Vendre Un Terrain à Ain Berda Bizerte,Prix à consulter,,Bizerte Nord,Bizerte,,502,,,,,,,https://www.mubawab-media.com/ad/7/974/425F/h/thumb_871275_property_big_81110162.avif,vente,Terrain,Mubawab.tn,A Vendre Un Terrain à Ain Berda Bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/7/974/425F/h/thumb_871275_property_big_81110162.avif | https://www.mubawab-media.com/ad/7/974/425F/h/thumb_871277_property_big_81110163.avif,2.0,
8251760,https://www.mubawab.tn/fr/a/8251760/a-vendre-un-terrain-%C3%A0-bouzaria-bizerte,A vendre un terrain à Bouzaria bizerte,266 000 TND,266000,Bizerte,Bizerte,Bizerte,1776,,,,,,,https://www.mubawab-media.com/ad/8/251/760F/h/576949070_1398625118939827_8112439577636147949_n_81403204.avif,vente,Terrain,Mubawab.tn,A vendre un terrain à Bouzaria bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/251/760F/h/576949070_1398625118939827_8112439577636147949_n_81403204.avif,1.0,
8213268,https://www.mubawab.tn/fr/a/8213268/a-vendre-un-lot-de-terrain-%C3%A0-borj-ghamez-bizerte,A vendre un lot de terrain à Borj Ghamez Bizerte,119 000 TND,119000,Bizerte,Bizerte,Bizerte,285,,,,,,,https://www.mubawab-media.com/ad/8/213/268F/h/Real%20estate%20instagram%20post%20advertisement%20dark%20-%20Fait%20avec%20PosterMyWall_80997268.avif,vente,Terrain,Mubawab.tn,A vendre un lot de terrain à Borj Ghamez Bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/213/268F/h/Real%20estate%20instagram%20post%20advertisement%20dark%20-%20Fait%20avec%20PosterMyWall_80997268.avif,1.0,
8125055,https://www.mubawab.tn/fr/a/8125055/a-vendre-un-lot-de-terrain-%C3%A0-cap-zbib-bizerte,A Vendre un lot de Terrain à Cap Zbib Bizerte,469 000 TND,469000,Ghar El Melh,Ghar El Melh,,782,,,,,,,,vente,Terrain,Mubawab.tn,A Vendre un lot de Terrain à Cap Zbib Bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/125/055F/h/thumb_1030908_property_big_80097984.avif,1.0,
8145210,https://www.mubawab.tn/fr/a/8145210/a-vendre-un-terrain-%C3%A0-corniche-bizerte,A Vendre un terrain à corniche bizerte,524 000 TND,524000,Bizerte,Bizerte,Bizerte,524,,,,,,,,vente,Terrain,Mubawab.tn,A Vendre un terrain à corniche bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/145/210F/h/498215446_1241424971326510_1591651910783440553_n_80300298.avif,1.0,
8045077,https://www.mubawab.tn/fr/a/8045077/un-terrain-au-d%C3%A9but-de-la-route-cit%C3%A9-waha-bizerte,Un Terrain Au Début De La Route Cité Waha Bizerte,Prix à consulter,,Bizerte Nord,Bizerte,,345,,,,,,,,vente,Terrain,Mubawab.tn,Un Terrain Au Début De La Route Cité Waha Bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/045/077F/h/4b29b589-6957-4579-a179-0a1ad18e09cf_79337466.avif,1.0,
8289445,https://www.mubawab.tn/fr/a/8289445/boura-%C3%A0-vendre-%C3%A0-route-manzel-cheker-km12,Boura à Vendre à Route Manzel cheker km12,125 000 TND,125000,Sfax Ville,Route Manzel Chaker,,4740,,,,,,,https://www.mubawab-media.com/ad/8/289/445F/h/thumb_1262949_property_xlarge_81816471.avif,vente,Terrain,Mubawab.tn,Boura à Vendre à Route Manzel cheker km12,,https://www.mubawab.tn/fr/b/14115/saddoud-immo,https://www.mubawab-media.com/ad/8/289/445F/h/thumb_1262949_property_xlarge_81816471.avif | https://www.mubawab-media.com/ad/8/289/445F/h/thumb_1262953_property_xlarge_81816472.avif | https://www.mubawab-media.com/ad/8/289/445F/h/thumb_1262955_property_xlarge_81816473.avif | https://www.mubawab-media.com/ad/8/289/445F/h/thumb_1262956_property_xlarge_81816474.avif,4.0,
,https://www.mubawab.tn/fr/p/3896/r%C3%A9sidence-floria-cit%C3%A9-el-ghazela,Résidence Floria - Cité el Ghazela,À partir de 309 900 TND,309900,Raoued,Cité el Ghazela,Ariana,,,,,,,,,vente,Terrain,Mubawab.tn,Résidence Floria - Cité el Ghazela,À partir de 309 900 TND,,https://www.mubawab-media.com/promotion/3/896F/pictures/h/image_6483441%20%282%29_51074639.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/02%20%288%29_51074640.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/06%20%281%29_51074641.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/ch1_51074642.avif,4.0,
7552210,https://www.mubawab.tn/fr/a/7552210/terrain-5800-m%C2%B2-titre-bleu,Terrain 5800 m² titre bleu,170 000 TND,170000,Hammamet,Hammamet Sud,Nabeul,5750,,,,,,,https://www.mubawab-media.com/ad/7/552/210F/h/310612436_433550445550517_8981591200558912605_n_33645249.avif,vente,Terrain,Mubawab.tn,Terrain 5800 m² titre bleu,,https://www.mubawab.tn/fr/b/8686/l-horizon-immobilier,https://www.mubawab-media.com/ad/7/552/210F/h/310612436_433550445550517_8981591200558912605_n_33645249.avif | https://www.mubawab-media.com/ad/7/552/210F/h/310370176_776383616774315_617617932772592718_n_33645250.avif | https://www.mubawab-media.com/ad/7/552/210F/h/309477571_1798047783863186_7332499021083179642_n_33645251.avif | https://www.mubawab-media.com/ad/7/552/210F/h/310739594_670351821449164_410184045679775332_n_33645252.avif,4.0,
8084354,https://www.mubawab.tn/fr/a/8084354/terrain-avec-maison-vue-sur-mer-a-tamezrat,Terrain avec maison vue sur mer a Tamezrat,450 000 TND,450000,Kélibia,Kélibia,,5000,,,,,,,https://www.mubawab-media.com/ad/8/084/354F/h/Sans%20titre_79695081.avif,vente,Terrain,Mubawab.tn,Terrain avec maison vue sur mer a Tamezrat,,https://www.mubawab.tn/fr/b/7219/agence-aspis-immo,https://www.mubawab-media.com/ad/8/084/354F/h/Sans%20titre_79695081.avif | https://www.mubawab-media.com/ad/8/084/354F/h/Sans%20titre1_79695082.avif | https://www.mubawab-media.com/ad/8/084/354F/h/Sans%20titre2_79695083.avif | https://www.mubawab-media.com/ad/8/084/354F/h/Sans%20titre3_79695084.avif,4.0,
8289275,https://www.mubawab.tn/fr/a/8289275/terrain-agricole-de-28-hectares-%C3%A0-vendre,Terrain agricole de 28 hectares à vendre,280 000 TND,280000,Mezzouna,Mezzouna,,280000,,,,,,,,vente,Terrain,Mubawab.tn,Terrain agricole de 28 hectares à vendre,,,https://www.mubawab-media.com/ad/8/289/275F/h/Screenshot_20260120_220249_Samsung%20Internet_81814849.avif,1.0,
8289266,https://www.mubawab.tn/fr/a/8289266/terrain-de-2005-m%C2%B2-%C3%A0-gammarth,Terrain de 2005 m² à Gammarth,3 208 000 TND,3208000,La Marsa,Gammarth,Tunis,2005,,,,,,,,vente,Terrain,Mubawab.tn,Terrain de 2005 m² à Gammarth,,https://www.mubawab.tn/fr/b/7733/phoenix-estates,https://www.mubawab-media.com/ad/8/289/266F/h/368013582_297544239827586_2822735390022089808_n_81814736.avif,1.0,
8289211,https://www.mubawab.tn/fr/a/8289211/terrain-habitation-ind-en-vente,Terrain habitation ind. En vente,388 000 TND,388000,Sousse Ville,Bouhssina,,409,,,,,,,,vente,Terrain,Mubawab.tn,Terrain habitation ind. En vente,,https://www.mubawab.tn/fr/b/7087/tecnocasa-sousse-centre-ville,https://www.mubawab-media.com/ad/8/289/211F/h/gallery_81814239.avif,1.0,
8289199,https://www.mubawab.tn/fr/a/8289199/terrain-habitation-ind-en-vente,Terrain habitation ind. En vente,404 000 TND,404000,Sousse Ville,Bouhssina,,449,,,,,,,,vente,Terrain,Mubawab.tn,Terrain habitation ind. En vente,,https://www.mubawab.tn/fr/b/7087/tecnocasa-sousse-centre-ville,https://www.mubawab-media.com/ad/8/289/199F/h/gallery_81814080.avif | https://www.mubawab-media.com/ad/8/289/199F/h/gallery_81814081.avif,2.0,
8289191,https://www.mubawab.tn/fr/a/8289191/av-1800m-%C3%A0-chorfoch,Av 1800m à chorfoch,130 000 TND,130000,Sidi Thabet,Chorchef 2,Ariana,1800,,,,,,,https://www.mubawab-media.com/ad/8/289/191F/h/1000000754_81814012.avif,vente,Terrain,Mubawab.tn,Av 1800m à chorfoch,,,https://www.mubawab-media.com/ad/8/289/191F/h/1000000754_81814012.avif | https://www.mubawab-media.com/ad/8/289/191F/h/1000000757_81814013.avif | https://www.mubawab-media.com/ad/8/289/191F/h/1000000759_81814014.avif | https://www.mubawab-media.com/ad/8/289/191F/h/1000000752_81814015.avif,4.0,
8289070,https://www.mubawab.tn/fr/a/8289070/vente-terrain-d-olivier,Vente terrain d'olivier,Prix à consulter,,Teboursouk,Teboursouk,,15000,,,,,,,,vente,Terrain,Mubawab.tn,Vente terrain d'olivier,,,https://www.mubawab-media.com/ad/8/289/070F/h/1_81812789.avif,1.0,
8236792,https://www.mubawab.tn/fr/a/8236792/a-vendre-un-terrain-a-cite-el-jala-bizerte,A Vendre un terrain a cite el jala bizerte,1 716 000 TND,1716000,Bizerte,Bizerte,Bizerte,312,,,,,,,https://www.mubawab-media.com/ad/8/236/792F/h/611162068_1447253114077027_6346716815575928893_n_81780916.avif,vente,Terrain,Mubawab.tn,A Vendre un terrain a cite el jala bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/236/792F/h/611162068_1447253114077027_6346716815575928893_n_81780916.avif,1.0,
8251759,https://www.mubawab.tn/fr/a/8251759/a-vendre-un-lot-de-terrain-%C3%A0-%C3%A0-methline-bizerte,A Vendre un lot de terrain à à Methline bizerte,80 000 TND,80000,Bizerte,Bizerte,Bizerte,400,,,,,,,https://www.mubawab-media.com/ad/8/251/759F/h/581160800_1884142229139328_2008115717321658057_n_81403189.avif,vente,Terrain,Mubawab.tn,A Vendre un lot de terrain à à Methline bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/251/759F/h/581160800_1884142229139328_2008115717321658057_n_81403189.avif,1.0,
8231027,https://www.mubawab.tn/fr/a/8231027/a-vendre-un-lot-de-terrain-%C3%A0-cite-el-waha-bizerte,A Vendre un lot de terrain à Cite El Waha Bizerte,144 000 TND,144000,Bizerte,Bizerte,Bizerte,414,,,,,,,https://www.mubawab-media.com/ad/8/231/027F/h/thumb_1167720_property_big_81190724.avif,vente,Terrain,Mubawab.tn,A Vendre un lot de terrain à Cite El Waha Bizerte,,https://www.mubawab.tn/fr/b/8409/klouz-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/231/027F/h/thumb_1167720_property_big_81190724.avif,1.0,
8110483,https://www.mubawab.tn/fr/a/8110483/terrain-%C3%A0-vendre-%C3%A0-bellevue,Terrain à vendre à Bellevue,1 300 000 TND,1300000,El Ouardia,Bellevue,,1070,,,,,,,https://www.mubawab-media.com/ad/8/110/483F/h/WhatsApp%20Image%202025-03-18%20%C3%A0%2013.49.14_40bc66c6_79952901.avif,vente,Terrain,Mubawab.tn,Terrain à vendre à Bellevue,,https://www.mubawab.tn/fr/b/8330/mami-immo,https://www.mubawab-media.com/ad/8/110/483F/h/WhatsApp%20Image%202025-03-18%20%C3%A0%2013.49.14_40bc66c6_79952901.avif | https://www.mubawab-media.com/ad/8/110/483F/h/WhatsApp%20Image%202025-03-18%20%C3%A0%2013.49.15_5bfc96f2_79952902.avif | https://www.mubawab-media.com/ad/8/110/483F/h/WhatsApp%20Image%202025-03-18%20%C3%A0%2013.49.15_22021ae5_79952903.avif,3.0,
8150516,https://www.mubawab.tn/fr/a/8150516/vente-terrain-%C3%A0-vendre-au-rue-de-parc-la-soukra,Vente Terrain à Vendre au Rue De Parc la Soukra,790 000 TND,790000,La Soukra,La Soukra,Ariana,611,,,,,,,https://www.mubawab-media.com/ad/8/150/516F/h/thumb_1099793_property_large_80352349.avif,vente,Terrain,Mubawab.tn,Vente Terrain à Vendre au Rue De Parc la Soukra,,https://www.mubawab.tn/fr/b/8330/mami-immo,https://www.mubawab-media.com/ad/8/150/516F/h/thumb_1099793_property_large_80352349.avif,1.0,
8229982,https://www.mubawab.tn/fr/a/8229982/%C3%A0-vendre-terrain-%C3%A0-sidi-daoued,À vendre Terrain à sidi daoued,Prix à consulter,,La Marsa,Sidi Daoued,Tunis,467,,,,,,,,vente,Terrain,Mubawab.tn,À vendre Terrain à sidi daoued,,https://www.mubawab.tn/fr/b/8330/mami-immo,https://www.mubawab-media.com/ad/8/229/982F/h/thumb_1176884_property_large_81179957.avif,1.0,
8288946,https://www.mubawab.tn/fr/a/8288946/vente-terrain-superficie-211-m%C2%B2,Vente terrain. Superficie 211 m²,60 000 TND,60000,Kélibia,Kélibia,,211,,,,,,,https://www.mubawab-media.com/ad/8/288/946F/h/photo_00_81811333.avif,vente,Terrain,Mubawab.tn,Vente terrain. Superficie 211 m²,,,https://www.mubawab-media.com/ad/8/288/946F/h/photo_00_81811333.avif | https://www.mubawab-media.com/ad/8/288/946F/h/photo_01_81811334.avif | https://www.mubawab-media.com/ad/8/288/946F/h/photo_02_81811335.avif | https://www.mubawab-media.com/ad/8/288/946F/h/photo_03_81811336.avif,4.0,
8288949,https://www.mubawab.tn/fr/a/8288949/terrain-%C3%A0-la-soukra-sidi-frej,Terrain à la soukra sidi frej,Prix à consulter,,La Soukra,Sidi Frej,Ariana,4000,,,,,,,https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.08%20%281%29_81811315.avif,vente,Terrain,Mubawab.tn,Terrain à la soukra sidi frej,,,https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.08%20%281%29_81811315.avif | https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.08_81811316.avif | https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.09%20%281%29_81811317.avif | https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.09_81811318.avif,4.0,
